"cart_item_id,cart_id,product_id,quantity,price"
"9437,3190,758,3,111.16"
"9438,3190,351,5,179.61"
"9439,3190,728,3,138.89"
"9440,3190,170,4,678.4"
"9441,3191,375,3,695.55"
"9442,3191,62,4,365.2"
"9443,3191,653,5,489.88"
"9444,3192,861,3,948.6"
"9445,3192,412,3,570.65"
"9446,3192,386,4,603.74"
"9447,3192,464,3,957.02"
"9448,3192,280,2,106.98"
"9449,3193,13,4,179.17"
"9450,3193,217,1,300.05"
"9451,3194,758,3,111.16"
"9452,3194,556,2,517.09"
"9453,3195,760,1,984.06"
"9454,3195,119,1,498.3"
"9455,3195,681,1,545.26"
"9456,3196,813,3,532.06"
"9457,3196,516,3,802.5"
"9458,3196,277,3,389.64"
"9459,3196,5,4,166.97"
"9460,3197,881,4,638.03"
"9461,3197,426,2,580.46"
"9462,3197,957,5,796.23"
"9463,3197,845,2,152.26"
"9464,3197,994,2,404.85"
"9465,3198,969,3,157.24"
"9466,3198,438,2,879.84"
"9467,3198,957,3,796.23"
"9468,3198,231,2,380.31"
"9469,3199,559,5,113.57"
"9470,3199,741,3,759.82"
"9471,3200,191,2,564.72"
"9472,3200,198,1,637.6"
"9473,3200,274,3,560.45"
"9474,3201,892,5,828.83"
"9475,3201,763,2,411.17"
"9476,3201,244,2,875.23"
"9477,3201,248,4,915.64"
"9478,3202,12,2,556.86"
"9479,3202,336,5,280.55"
"9480,3202,482,4,105.83"
"9481,3203,372,4,798.17"
"9482,3203,817,3,109.35"
"9483,3203,569,4,148.45"
"9484,3203,484,5,386.59"
"9485,3204,336,2,280.55"
"9486,3204,355,3,655.35"
"9487,3204,402,2,477.17"
"9488,3204,270,4,696.14"
"9489,3205,643,2,845.59"
"9490,3206,81,1,232.75"
"9491,3206,563,4,318.95"
"9492,3206,891,3,335.01"
"9493,3207,936,1,486.23"
"9494,3207,302,5,301.16"
"9495,3208,421,1,797.93"
"9496,3208,752,4,698.19"
"9497,3208,948,1,928.22"
"9498,3209,433,1,603.74"
"9499,3210,704,3,420.73"
"9500,3210,525,5,782.2"
"9501,3210,232,5,593.38"
"9502,3210,760,3,984.06"
"9503,3211,621,2,962.74"
"9504,3212,209,3,498.06"
"9505,3212,627,4,172.07"
"9506,3212,102,2,442.92"
"9507,3212,781,1,786.74"
"9508,3213,787,2,569.64"
"9509,3213,368,4,653.84"
"9510,3213,688,5,234.4"
"9511,3213,879,2,922.94"
"9512,3213,412,4,570.65"
"9513,3214,896,4,365.23"
"9514,3214,553,4,98.22"
"9515,3214,143,5,829.96"
"9516,3214,44,5,22.76"
"9517,3215,339,2,327.25"
"9518,3215,769,3,431.55"
"9519,3216,378,2,384.76"
"9520,3216,281,1,27.77"
"9521,3216,156,2,861.73"
"9522,3217,958,5,260.4"
"9523,3217,214,2,287.04"
"9524,3217,875,4,457.17"
"9525,3217,781,5,786.74"
"9526,3217,478,5,243.1"
"9527,3218,806,3,659.64"
"9528,3218,145,4,811.55"
"9529,3219,225,2,920.02"
"9530,3219,691,5,714.92"
"9531,3219,882,2,988.89"
"9532,3219,700,4,329.96"
"9533,3220,401,3,433.15"
"9534,3220,106,2,821.03"
"9535,3220,955,2,113.92"
"9536,3221,562,5,329.48"
"9537,3221,912,3,100.9"
"9538,3222,341,3,920.21"
"9539,3222,44,3,22.76"
"9540,3222,31,3,839.23"
"9541,3222,89,5,710.96"
"9542,3222,219,4,301.18"
"9543,3223,225,3,920.02"
"9544,3223,106,4,821.03"
"9545,3223,830,1,873.37"
"9546,3224,665,5,662.68"
"9547,3224,374,1,892.04"
"9548,3224,228,2,577.32"
"9549,3224,825,2,526.99"
"9550,3224,501,2,642.81"
"9551,3225,124,1,195.89"
"9552,3225,214,3,287.04"
"9553,3226,397,3,512.97"
"9554,3226,314,3,418.48"
"9555,3226,568,4,664.23"
"9556,3226,655,3,154.35"
"9557,3227,716,1,788.26"
"9558,3228,69,5,253.55"
"9559,3229,214,3,287.04"
"9560,3229,158,4,20.25"
"9561,3229,797,5,804.28"
"9562,3230,127,4,904.11"
"9563,3230,374,2,892.04"
"9564,3230,4,3,568.08"
"9565,3230,203,3,553.13"
"9566,3231,483,5,901.18"
"9567,3231,34,3,858.09"
"9568,3231,494,4,650.14"
"9569,3232,875,5,457.17"
"9570,3232,787,1,569.64"
"9571,3233,931,3,775.1"
"9572,3233,495,2,350.85"
"9573,3233,950,3,541.86"
"9574,3233,964,1,234.4"
"9575,3233,3,3,207.19"
"9576,3234,898,4,11.6"
"9577,3234,661,2,574.62"
"9578,3234,198,1,637.6"
"9579,3235,903,3,676.04"
"9580,3235,396,2,902.28"
"9581,3235,393,2,616.95"
"9582,3236,767,2,938.23"
"9583,3236,615,3,142.66"
"9584,3236,227,5,539.43"
"9585,3236,766,3,506.44"
"9586,3237,808,5,160.24"
"9587,3237,778,1,235.49"
"9588,3237,759,5,586.75"
"9589,3237,599,2,306.89"
"9590,3237,559,1,113.57"
"9591,3238,370,1,943.62"
"9592,3238,577,1,289.12"
"9593,3238,357,4,873.54"
"9594,3239,907,2,663.46"
"9595,3239,867,2,91.52"
"9596,3239,399,3,855.68"
"9597,3240,85,3,902.76"
"9598,3240,248,1,915.64"
"9599,3241,175,4,316.25"
"9600,3242,797,2,804.28"
"9601,3243,873,3,371.82"
"9602,3243,334,1,261.22"
"9603,3243,476,5,461.14"
"9604,3244,478,2,243.1"
"9605,3245,358,1,315.62"
"9606,3245,43,2,917.09"
"9607,3245,349,4,939.7"
"9608,3246,190,4,181.84"
"9609,3246,958,3,260.4"
"9610,3247,67,4,927.16"
"9611,3248,654,2,627.14"
"9612,3248,59,5,765.54"
"9613,3248,203,1,553.13"
"9614,3248,210,2,723.11"
"9615,3248,345,2,684.89"
"9616,3249,69,5,253.55"
"9617,3249,366,3,805.17"
"9618,3250,727,3,452.88"
"9619,3250,394,3,931.64"
"9620,3250,164,2,162.73"
"9621,3251,679,5,721.83"
"9622,3252,46,4,190.71"
"9623,3252,1000,2,372.59"
"9624,3252,703,1,223.21"
"9625,3252,121,1,113.07"
"9626,3253,957,5,796.23"
"9627,3253,149,2,695.15"
"9628,3253,203,5,553.13"
"9629,3253,616,1,302.37"
"9630,3253,329,4,136.16"
"9631,3254,625,3,38.68"
"9632,3254,865,2,396.45"
"9633,3255,225,2,920.02"
"9634,3255,869,1,336.14"
"9635,3255,33,5,306.15"
"9636,3255,184,5,29.57"
"9637,3255,721,1,323.2"
"9638,3256,241,5,836.26"
"9639,3256,435,1,675.04"
"9640,3257,968,2,72.89"
"9641,3257,704,4,420.73"
"9642,3258,125,5,19.92"
"9643,3258,524,4,632.51"
"9644,3258,338,2,234.94"
"9645,3259,936,5,486.23"
"9646,3259,837,5,731.0"
"9647,3259,826,1,490.58"
"9648,3259,870,5,966.02"
"9649,3260,926,1,424.23"
"9650,3261,906,4,173.46"
"9651,3261,15,3,964.14"
"9652,3262,188,2,181.08"
"9653,3262,762,1,747.17"
"9654,3262,812,2,314.47"
"9655,3263,50,1,213.8"
"9656,3263,25,2,743.61"
"9657,3263,776,2,296.88"
"9658,3264,618,1,715.81"
"9659,3264,332,1,503.51"
"9660,3264,527,5,576.52"
"9661,3265,821,1,146.03"
"9662,3265,100,3,371.85"
"9663,3266,46,3,190.71"
"9664,3266,942,1,275.32"
"9665,3266,828,2,511.33"
"9666,3266,320,4,776.35"
"9667,3266,463,3,680.69"
"9668,3267,56,5,856.59"
"9669,3267,918,4,191.58"
"9670,3268,720,2,178.09"
"9671,3268,832,5,918.43"
"9672,3269,217,5,300.05"
"9673,3270,670,3,842.16"
"9674,3271,503,2,322.82"
"9675,3271,665,2,662.68"
"9676,3271,108,3,986.26"
"9677,3272,718,4,648.42"
"9678,3272,755,1,171.39"
"9679,3272,780,1,855.48"
"9680,3272,637,3,386.45"
"9681,3272,410,5,910.91"
"9682,3273,830,3,873.37"
"9683,3273,914,2,305.97"
"9684,3274,643,3,845.59"
"9685,3274,463,3,680.69"
"9686,3274,246,5,638.7"
"9687,3274,345,2,684.89"
"9688,3275,856,4,305.36"
"9689,3275,102,2,442.92"
"9690,3275,570,4,100.72"
"9691,3275,363,2,534.27"
"9692,3275,340,2,812.05"
"9693,3276,339,2,327.25"
"9694,3277,435,3,675.04"
"9695,3277,85,2,902.76"
"9696,3277,345,5,684.89"
"9697,3277,568,3,664.23"
"9698,3278,986,5,929.19"
"9699,3278,68,1,919.05"
"9700,3278,679,2,721.83"
"9701,3278,510,5,155.53"
"9702,3279,217,4,300.05"
"9703,3280,530,4,486.06"
"9704,3280,270,1,696.14"
"9705,3280,178,1,679.48"
"9706,3281,53,5,409.72"
"9707,3282,572,5,792.88"
"9708,3282,696,2,63.87"
"9709,3282,511,3,212.91"
"9710,3282,508,5,792.77"
"9711,3282,709,1,56.22"
"9712,3283,60,2,484.06"
"9713,3283,123,2,466.8"
"9714,3283,2,2,331.11"
"9715,3283,522,4,455.09"
"9716,3283,533,4,52.0"
"9717,3284,260,3,597.95"
"9718,3284,183,1,357.2"
"9719,3284,901,2,687.3"
"9720,3284,813,2,532.06"
"9721,3285,254,5,109.75"
"9722,3286,335,4,917.05"
"9723,3286,721,5,323.2"
"9724,3286,678,3,171.92"
"9725,3286,561,4,529.44"
"9726,3287,339,1,327.25"
"9727,3287,422,3,270.16"
"9728,3287,931,5,775.1"
"9729,3287,925,5,44.61"
"9730,3287,359,2,837.97"
"9731,3288,459,3,60.79"
"9732,3288,126,1,391.83"
"9733,3288,805,1,221.09"
"9734,3288,450,4,286.88"
"9735,3288,1,5,50.89"
"9736,3289,27,5,641.07"
"9737,3289,582,4,676.73"
"9738,3289,903,2,676.04"
"9739,3290,372,2,798.17"
"9740,3290,667,3,581.16"
"9741,3290,719,5,441.12"
"9742,3291,247,3,595.56"
"9743,3292,417,2,696.61"
"9744,3292,996,2,553.22"
"9745,3292,403,5,464.04"
"9746,3293,31,3,839.23"
"9747,3293,934,2,600.64"
"9748,3293,968,3,72.89"
"9749,3293,438,2,879.84"
"9750,3294,182,1,714.98"
"9751,3294,134,4,378.26"
"9752,3294,217,1,300.05"
"9753,3295,104,4,789.05"
"9754,3295,850,3,500.57"
"9755,3295,494,3,650.14"
"9756,3296,288,5,740.69"
"9757,3296,917,3,26.3"
"9758,3296,669,2,822.52"
"9759,3296,523,5,125.0"
"9760,3296,316,1,259.83"
"9761,3297,215,3,725.64"
"9762,3297,632,4,615.03"
"9763,3297,934,2,600.64"
"9764,3297,524,1,632.51"
"9765,3298,549,3,652.75"
"9766,3298,495,3,350.85"
"9767,3298,803,1,219.98"
"9768,3299,696,4,63.87"
"9769,3299,611,2,554.98"
"9770,3299,482,5,105.83"
"9771,3299,435,1,675.04"
"9772,3299,997,3,551.9"
"9773,3300,311,5,366.98"
"9774,3301,621,1,962.74"
"9775,3302,83,2,593.78"
"9776,3302,907,5,663.46"
"9777,3302,680,4,362.62"
"9778,3302,262,3,758.73"
"9779,3303,544,2,395.68"
"9780,3304,506,3,633.94"
"9781,3304,971,5,104.08"
"9782,3304,381,2,880.39"
"9783,3304,135,4,748.36"
"9784,3305,373,2,577.73"
"9785,3305,296,1,306.31"
"9786,3306,332,3,503.51"
"9787,3306,867,2,91.52"
"9788,3306,420,3,984.81"
"9789,3307,434,1,552.79"
"9790,3307,932,2,642.7"
"9791,3307,874,5,380.22"
"9792,3308,840,5,566.49"
"9793,3308,626,1,960.91"
"9794,3309,162,3,182.86"
"9795,3309,516,1,802.5"
"9796,3309,426,3,580.46"
"9797,3309,715,1,449.95"
"9798,3309,798,4,483.72"
"9799,3310,236,2,365.28"
"9800,3310,670,5,842.16"
"9801,3310,51,5,648.6"
"9802,3310,263,2,403.78"
"9803,3310,470,4,732.42"
"9804,3311,20,4,490.97"
"9805,3311,951,4,241.44"
"9806,3311,682,4,527.31"
"9807,3311,32,1,102.24"
"9808,3311,581,3,951.36"
"9809,3312,234,4,27.16"
"9810,3313,532,1,398.82"
"9811,3313,669,3,822.52"
"9812,3314,760,2,984.06"
"9813,3314,906,3,173.46"
"9814,3314,86,4,129.28"
"9815,3314,683,4,825.92"
"9816,3315,227,1,539.43"
"9817,3315,735,3,19.18"
"9818,3316,634,2,118.52"
"9819,3317,16,3,579.0"
"9820,3317,836,5,689.3"
"9821,3317,239,4,944.79"
"9822,3318,466,4,348.52"
"9823,3318,431,3,553.96"
"9824,3319,368,1,653.84"
"9825,3319,584,1,654.11"
"9826,3319,839,3,994.17"
"9827,3319,178,4,679.48"
"9828,3319,788,2,518.62"
"9829,3320,688,5,234.4"
"9830,3320,336,5,280.55"
"9831,3320,825,2,526.99"
"9832,3320,728,1,138.89"
"9833,3321,996,2,553.22"
"9834,3321,480,4,734.92"
"9835,3321,4,3,568.08"
"9836,3321,325,1,938.89"
"9837,3321,566,3,525.67"
"9838,3322,429,4,215.47"
"9839,3322,682,3,527.31"
"9840,3323,719,4,441.12"
"9841,3323,731,1,966.55"
"9842,3323,709,2,56.22"
"9843,3324,716,3,788.26"
"9844,3324,317,2,235.19"
"9845,3325,669,1,822.52"
"9846,3325,69,4,253.55"
"9847,3325,487,1,696.89"
"9848,3325,747,3,447.13"
"9849,3325,275,4,259.53"
"9850,3326,338,2,234.94"
"9851,3326,962,2,390.4"
"9852,3326,694,5,426.26"
"9853,3326,811,1,144.36"
"9854,3326,583,4,433.98"
"9855,3327,920,5,234.66"
"9856,3328,369,2,508.67"
"9857,3328,793,5,488.07"
"9858,3328,98,2,803.6"
"9859,3328,955,5,113.92"
"9860,3329,310,2,590.61"
"9861,3330,640,1,366.82"
"9862,3330,275,2,259.53"
"9863,3331,955,2,113.92"
"9864,3331,852,4,325.42"
"9865,3331,695,4,261.74"
"9866,3331,829,1,439.68"
"9867,3331,736,4,126.88"
"9868,3332,184,4,29.57"
"9869,3332,452,3,80.53"
"9870,3332,942,3,275.32"
"9871,3333,244,1,875.23"
"9872,3333,997,1,551.9"
"9873,3333,469,2,511.3"
"9874,3333,521,3,780.81"
"9875,3333,259,4,84.55"
"9876,3334,635,3,433.08"
"9877,3334,142,1,231.88"
"9878,3334,156,5,861.73"
"9879,3334,27,2,641.07"
"9880,3334,78,4,271.65"
"9881,3335,417,4,696.61"
"9882,3335,34,1,858.09"
"9883,3335,919,2,631.51"
"9884,3335,394,4,931.64"
"9885,3336,979,4,292.43"
"9886,3336,231,3,380.31"
"9887,3336,182,4,714.98"
"9888,3336,201,4,688.44"
"9889,3337,33,5,306.15"
"9890,3337,668,3,440.46"
"9891,3337,149,2,695.15"
"9892,3337,396,1,902.28"
"9893,3338,8,5,99.28"
"9894,3338,728,5,138.89"
"9895,3339,576,3,164.42"
"9896,3339,624,2,308.38"
"9897,3339,887,3,829.85"
"9898,3340,596,3,497.19"
"9899,3340,38,4,881.6"
"9900,3340,806,2,659.64"
"9901,3340,884,5,843.25"
"9902,3341,834,3,377.26"
"9903,3341,397,4,512.97"
"9904,3342,739,4,534.6"
"9905,3342,590,2,539.54"
"9906,3342,554,4,356.48"
"9907,3343,607,5,297.48"
"9908,3343,117,1,939.74"
"9909,3343,162,1,182.86"
"9910,3344,218,4,972.42"
"9911,3344,154,4,259.63"
"9912,3344,912,4,100.9"
"9913,3345,222,5,358.56"
"9914,3345,494,3,650.14"
"9915,3345,217,4,300.05"
"9916,3345,185,4,287.03"
"9917,3346,652,3,607.0"
"9918,3347,63,4,619.75"
"9919,3347,257,4,182.9"
"9920,3347,259,2,84.55"
"9921,3348,116,2,918.22"
"9922,3348,136,4,980.14"
"9923,3348,884,2,843.25"
"9924,3348,793,3,488.07"
"9925,3348,536,1,807.03"
"9926,3349,497,2,740.49"
"9927,3350,541,1,40.68"
"9928,3351,402,4,477.17"
"9929,3352,455,5,639.45"
"9930,3352,644,2,518.79"
"9931,3352,855,1,112.71"
"9932,3353,194,4,908.25"
"9933,3353,777,5,502.82"
"9934,3353,59,2,765.54"
"9935,3353,845,5,152.26"
"9936,3353,99,3,870.43"
"9937,3354,172,3,459.03"
"9938,3354,353,4,744.33"
"9939,3354,923,1,487.66"
"9940,3354,359,3,837.97"
"9941,3354,551,3,635.67"
"9942,3355,573,3,733.01"
"9943,3355,616,5,302.37"
"9944,3356,303,2,423.26"
"9945,3356,957,2,796.23"
"9946,3356,637,2,386.45"
"9947,3356,964,1,234.4"
"9948,3357,164,5,162.73"
"9949,3357,962,3,390.4"
"9950,3357,23,4,864.38"
"9951,3358,131,4,758.43"
"9952,3358,923,4,487.66"
"9953,3359,833,4,365.22"
"9954,3359,380,2,704.06"
"9955,3359,717,1,271.32"
"9956,3360,468,5,777.21"
"9957,3361,228,5,577.32"
"9958,3361,443,5,629.62"
"9959,3361,157,3,859.86"
"9960,3362,447,4,498.17"
"9961,3362,119,5,498.3"
"9962,3362,850,3,500.57"
"9963,3363,415,4,572.82"
"9964,3363,717,2,271.32"
"9965,3363,484,2,386.59"
"9966,3364,820,1,805.66"
"9967,3365,689,5,758.94"
"9968,3365,400,2,202.89"
"9969,3365,473,5,863.97"
"9970,3366,152,4,60.94"
"9971,3366,915,3,286.46"
"9972,3367,796,4,19.53"
"9973,3368,673,3,28.95"
"9974,3369,952,3,396.08"
"9975,3369,291,1,492.05"
"9976,3369,33,1,306.15"
"9977,3370,513,2,293.99"
"9978,3370,163,1,919.67"
"9979,3370,414,2,251.47"
"9980,3371,147,2,691.39"
"9981,3371,785,3,10.99"
"9982,3371,640,4,366.82"
"9983,3372,960,2,998.31"
"9984,3372,733,2,481.94"
"9985,3372,268,1,510.91"
"9986,3372,557,2,498.05"
"9987,3373,421,4,797.93"
"9988,3374,385,1,705.15"
"9989,3374,241,1,836.26"
"9990,3374,421,4,797.93"
"9991,3374,729,3,698.67"
"9992,3374,488,3,409.84"
"9993,3375,372,3,798.17"
"9994,3375,787,3,569.64"
"9995,3376,30,2,729.24"
"9996,3376,241,3,836.26"
"9997,3376,615,3,142.66"
"9998,3376,173,3,826.07"
"9999,3377,255,2,185.55"
"10000,3377,206,2,916.46"
"10001,3377,377,3,881.8"
"10002,3377,66,5,871.23"
"10003,3378,563,5,318.95"
"10004,3378,195,3,887.89"
"10005,3378,655,1,154.35"
"10006,3378,545,1,478.54"
"10007,3379,628,5,847.74"
"10008,3379,526,5,206.05"
"10009,3380,541,2,40.68"
"10010,3380,925,4,44.61"
"10011,3380,129,2,185.78"
"10012,3380,247,4,595.56"
"10013,3380,858,2,617.75"
"10014,3381,960,3,998.31"
"10015,3381,539,5,341.32"
"10016,3381,283,4,610.22"
"10017,3381,325,2,938.89"
"10018,3382,158,5,20.25"
"10019,3383,838,1,33.64"
"10020,3383,262,2,758.73"
"10021,3384,177,3,407.5"
"10022,3384,492,1,877.77"
"10023,3384,152,1,60.94"
"10024,3384,172,3,459.03"
"10025,3385,976,4,760.5"
"10026,3385,805,5,221.09"
"10027,3385,230,3,634.79"
"10028,3385,785,3,10.99"
"10029,3386,455,4,639.45"
"10030,3386,744,2,39.71"
"10031,3386,784,4,689.28"
"10032,3386,382,4,769.78"
"10033,3386,848,1,206.87"
"10034,3387,381,2,880.39"
"10035,3387,262,5,758.73"
"10036,3387,433,1,603.74"
"10037,3387,619,4,337.35"
"10038,3388,491,5,424.0"
"10039,3388,505,3,643.6"
"10040,3389,222,4,358.56"
"10041,3389,733,3,481.94"
"10042,3389,694,1,426.26"
"10043,3390,837,1,731.0"
"10044,3390,884,4,843.25"
"10045,3390,519,1,417.84"
"10046,3391,283,3,610.22"
"10047,3391,146,3,957.03"
"10048,3391,130,1,709.37"
"10049,3392,488,4,409.84"
"10050,3392,569,1,148.45"
"10051,3392,684,1,361.81"
"10052,3393,878,3,58.22"
"10053,3393,196,2,261.19"
"10054,3394,849,5,716.1"
"10055,3395,515,1,859.44"
"10056,3395,55,3,906.07"
"10057,3395,136,5,980.14"
"10058,3396,63,5,619.75"
"10059,3397,309,3,41.11"
"10060,3397,739,5,534.6"
"10061,3398,805,3,221.09"
"10062,3398,400,5,202.89"
"10063,3398,4,2,568.08"
"10064,3398,51,3,648.6"
"10065,3398,292,2,981.09"
"10066,3399,982,1,747.64"
"10067,3399,674,1,631.12"
"10068,3399,609,4,720.33"
"10069,3399,628,3,847.74"
"10070,3400,690,1,536.68"
"10071,3401,7,2,888.71"
"10072,3401,284,2,16.43"
"10073,3401,757,1,996.48"
"10074,3401,934,5,600.64"
"10075,3401,640,5,366.82"
"10076,3402,162,3,182.86"
"10077,3402,985,2,485.28"
"10078,3403,978,2,339.75"
"10079,3403,241,4,836.26"
"10080,3403,168,1,571.86"
"10081,3404,408,4,891.56"
"10082,3404,62,3,365.2"
"10083,3404,154,3,259.63"
"10084,3405,746,2,887.82"
"10085,3405,490,3,375.31"
"10086,3405,210,3,723.11"
"10087,3405,20,5,490.97"
"10088,3406,425,3,418.93"
"10089,3406,88,4,695.26"
"10090,3406,765,5,566.91"
"10091,3407,672,1,449.95"
"10092,3407,867,3,91.52"
"10093,3407,176,2,757.93"
"10094,3408,437,3,250.61"
"10095,3408,746,1,887.82"
"10096,3408,849,1,716.1"
"10097,3409,396,2,902.28"
"10098,3409,896,2,365.23"
"10099,3409,535,4,191.21"
"10100,3409,356,4,294.19"
"10101,3410,104,3,789.05"
"10102,3411,411,4,331.51"
"10103,3412,935,4,85.28"
"10104,3412,231,3,380.31"
"10105,3412,756,1,688.03"
"10106,3412,591,4,418.03"
"10107,3412,710,2,204.69"
"10108,3413,444,5,235.27"
"10109,3413,177,4,407.5"
"10110,3413,667,2,581.16"
"10111,3413,350,1,500.08"
"10112,3414,287,5,88.41"
"10113,3415,807,4,679.77"
"10114,3415,652,2,607.0"
"10115,3415,902,5,729.43"
"10116,3415,969,4,157.24"
"10117,3415,434,1,552.79"
"10118,3416,560,1,632.13"
"10119,3417,152,2,60.94"
"10120,3418,344,2,274.86"
"10121,3418,862,4,713.42"
"10122,3418,871,5,452.95"
"10123,3419,78,4,271.65"
"10124,3419,759,4,586.75"
"10125,3419,186,1,490.66"
"10126,3419,126,1,391.83"
"10127,3419,726,5,634.49"
"10128,3420,403,3,464.04"
"10129,3421,714,3,989.55"
"10130,3421,746,3,887.82"
"10131,3422,2,1,331.11"
"10132,3423,790,3,490.62"
"10133,3424,944,1,544.56"
"10134,3425,987,2,802.78"
"10135,3425,745,1,891.98"
"10136,3425,970,3,741.68"
"10137,3425,52,2,983.75"
"10138,3425,615,3,142.66"
"10139,3426,687,1,600.0"
"10140,3426,865,5,396.45"
"10141,3426,286,4,926.86"
"10142,3427,466,1,348.52"
"10143,3427,860,2,59.07"
"10144,3427,262,4,758.73"
"10145,3427,715,5,449.95"
"10146,3427,939,5,865.38"
"10147,3428,117,4,939.74"
"10148,3428,765,1,566.91"
"10149,3429,438,1,879.84"
"10150,3429,800,5,208.71"
"10151,3430,202,2,918.74"
"10152,3431,348,1,209.96"
"10153,3432,238,1,191.73"
"10154,3432,953,2,608.88"
"10155,3432,445,4,672.51"
"10156,3433,309,3,41.11"
"10157,3434,540,3,564.0"
"10158,3434,960,4,998.31"
"10159,3434,865,5,396.45"
"10160,3434,698,5,952.73"
"10161,3434,501,4,642.81"
"10162,3435,58,1,710.48"
"10163,3435,451,5,787.78"
"10164,3436,535,3,191.21"
"10165,3436,902,1,729.43"
"10166,3436,495,1,350.85"
"10167,3437,41,3,913.33"
"10168,3438,158,2,20.25"
"10169,3438,640,3,366.82"
"10170,3438,930,1,959.39"
"10171,3439,824,3,490.52"
"10172,3439,278,5,311.36"
"10173,3439,764,3,548.56"
"10174,3439,319,2,48.32"
"10175,3439,144,1,295.99"
"10176,3440,29,4,902.25"
"10177,3440,941,5,711.59"
"10178,3441,731,5,966.55"
"10179,3441,941,1,711.59"
"10180,3441,134,4,378.26"
"10181,3441,170,1,678.4"
"10182,3441,944,2,544.56"
"10183,3442,17,1,829.46"
"10184,3442,481,1,699.49"
"10185,3442,38,2,881.6"
"10186,3442,539,3,341.32"
"10187,3443,731,1,966.55"
"10188,3443,584,4,654.11"
"10189,3444,970,2,741.68"
"10190,3444,451,4,787.78"
"10191,3444,931,5,775.1"
"10192,3444,635,5,433.08"
"10193,3445,122,2,869.0"
"10194,3445,778,3,235.49"
"10195,3446,598,5,595.33"
"10196,3446,787,2,569.64"
"10197,3446,121,3,113.07"
"10198,3446,407,2,821.93"
"10199,3447,965,4,204.37"
"10200,3447,262,2,758.73"
"10201,3447,10,2,483.54"
"10202,3447,990,5,828.05"
"10203,3447,692,4,201.71"
"10204,3448,659,3,203.95"
"10205,3448,725,2,146.49"
"10206,3448,295,5,349.07"
"10207,3448,312,1,972.07"
"10208,3449,576,4,164.42"
"10209,3449,465,1,738.14"
"10210,3449,381,5,880.39"
"10211,3450,734,2,955.61"
"10212,3450,815,2,796.97"
"10213,3450,398,5,572.02"
"10214,3451,485,2,934.37"
"10215,3451,940,1,956.46"
"10216,3451,861,1,948.6"
"10217,3451,699,4,877.24"
"10218,3451,174,3,382.13"
"10219,3452,684,5,361.81"
"10220,3453,677,1,148.26"
"10221,3453,655,5,154.35"
"10222,3453,592,3,983.05"
"10223,3453,181,4,795.73"
"10224,3453,653,4,489.88"
"10225,3454,300,1,955.1"
"10226,3455,314,2,418.48"
"10227,3455,891,4,335.01"
"10228,3455,824,3,490.52"
"10229,3455,563,1,318.95"
"10230,3455,442,1,736.69"
"10231,3456,27,3,641.07"
"10232,3456,176,1,757.93"
"10233,3456,792,1,426.19"
"10234,3457,510,1,155.53"
"10235,3457,937,1,659.16"
"10236,3457,442,5,736.69"
"10237,3458,411,1,331.51"
"10238,3458,903,1,676.04"
"10239,3458,841,3,172.45"
"10240,3458,70,4,976.14"
"10241,3458,68,1,919.05"
"10242,3459,720,5,178.09"
"10243,3459,455,1,639.45"
"10244,3459,564,1,950.75"
"10245,3459,496,1,346.4"
"10246,3459,949,3,222.64"
"10247,3460,842,4,100.43"
"10248,3460,625,4,38.68"
"10249,3460,973,5,464.59"
"10250,3460,648,2,713.95"
"10251,3461,594,2,919.24"
"10252,3461,939,2,865.38"
"10253,3461,117,2,939.74"
"10254,3461,69,3,253.55"
"10255,3461,704,4,420.73"
"10256,3462,105,4,90.0"
"10257,3462,544,5,395.68"
"10258,3463,869,1,336.14"
"10259,3463,614,2,460.18"
"10260,3463,962,4,390.4"
"10261,3463,229,3,880.76"
"10262,3463,803,1,219.98"
"10263,3464,590,5,539.54"
"10264,3465,954,5,12.05"
"10265,3465,380,2,704.06"
"10266,3466,80,2,33.31"
"10267,3466,777,5,502.82"
"10268,3466,806,4,659.64"
"10269,3467,521,1,780.81"
"10270,3467,997,3,551.9"
"10271,3468,996,4,553.22"
"10272,3468,669,2,822.52"
"10273,3469,88,5,695.26"
"10274,3469,368,4,653.84"
"10275,3469,610,1,345.95"
"10276,3469,277,1,389.64"
"10277,3469,143,3,829.96"
"10278,3470,15,2,964.14"
"10279,3470,412,1,570.65"
"10280,3471,792,1,426.19"
"10281,3471,831,2,155.56"
"10282,3471,887,4,829.85"
"10283,3472,975,1,886.12"
"10284,3472,680,5,362.62"
"10285,3472,621,3,962.74"
"10286,3472,432,4,340.44"
"10287,3472,818,1,195.22"
"10288,3473,987,4,802.78"
"10289,3473,274,1,560.45"
"10290,3473,377,2,881.8"
"10291,3474,565,2,131.98"
"10292,3475,32,5,102.24"
"10293,3475,714,4,989.55"
"10294,3475,71,1,463.55"
"10295,3475,963,2,987.58"
"10296,3475,446,3,383.86"
"10297,3476,438,1,879.84"
"10298,3477,785,3,10.99"
"10299,3477,633,5,293.09"
"10300,3478,968,2,72.89"
"10301,3478,377,5,881.8"
"10302,3479,421,1,797.93"
"10303,3480,124,4,195.89"
"10304,3481,526,5,206.05"
"10305,3481,893,1,425.01"
"10306,3481,742,3,764.93"
"10307,3481,160,1,431.75"
"10308,3481,529,3,872.67"
"10309,3482,767,5,938.23"
